frame_path,label,video_path
data\processed\faces\fake\id11_id7_0007_frame000090_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000100_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000110_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000120_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000130_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000140_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000150_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000160_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000170_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000180_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000190_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000200_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000210_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000220_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000230_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000240_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000250_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000260_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000270_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000280_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id11_id7_0007_frame000290_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id11_id7_0007.mp4
data\processed\faces\fake\id17_id0_0000_frame000000_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000010_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000020_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000030_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000040_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000050_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000060_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000070_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000080_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000090_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000100_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000110_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000120_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000130_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000140_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000150_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000160_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000170_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000180_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000190_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000200_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000210_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000220_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000230_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000240_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000250_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000260_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000270_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000280_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id17_id0_0000_frame000290_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id0_0000.mp4
data\processed\faces\fake\id9_id4_0001_frame000000_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000010_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000020_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000030_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000040_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000050_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000060_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000070_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000080_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000090_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000100_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000110_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000120_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000130_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000140_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000150_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000160_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000170_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000180_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000190_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000200_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000210_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000220_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000230_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000240_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000250_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000260_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000270_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000280_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id9_id4_0001_frame000290_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id9_id4_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000000_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000010_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000020_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000030_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000040_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000050_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000060_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000070_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000080_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000090_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000100_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000110_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000120_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000130_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000140_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000150_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000160_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000170_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000180_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000190_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000200_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000210_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000220_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000230_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000240_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000250_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000260_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000270_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000280_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id2_0001_frame000290_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id2_0001.mp4
data\processed\faces\fake\id4_id9_0003_frame000000_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000010_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000020_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000030_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000040_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000050_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000060_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000070_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000080_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000090_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000100_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000110_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000120_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000130_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000140_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000150_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000160_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000170_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000180_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000190_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000200_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000210_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000220_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000230_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000240_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000250_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000260_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000270_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000280_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id4_id9_0003_frame000290_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id4_id9_0003.mp4
data\processed\faces\fake\id10_id7_0001_frame000000_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id10_id7_0001.mp4
data\processed\faces\fake\id10_id7_0001_frame000010_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id10_id7_0001.mp4
data\processed\faces\fake\id10_id7_0001_frame000020_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id10_id7_0001.mp4
data\processed\faces\fake\id10_id7_0001_frame000030_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id10_id7_0001.mp4
data\processed\faces\fake\id10_id7_0001_frame000040_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id10_id7_0001.mp4
data\processed\faces\fake\id10_id7_0001_frame000050_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id10_id7_0001.mp4
data\processed\faces\fake\id10_id7_0001_frame000060_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id10_id7_0001.mp4
data\processed\faces\fake\id10_id7_0001_frame000070_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id10_id7_0001.mp4
data\processed\faces\fake\id10_id7_0001_frame000080_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id10_id7_0001.mp4
data\processed\faces\fake\id10_id7_0001_frame000090_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id10_id7_0001.mp4
data\processed\faces\fake\id10_id7_0001_frame000100_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id10_id7_0001.mp4
data\processed\faces\fake\id17_id16_0007_frame000000_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000010_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000020_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000030_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000040_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000050_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000060_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000070_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000080_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000090_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000100_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000110_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000120_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000130_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000140_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000150_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000160_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000170_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000180_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000190_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000200_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000210_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000220_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000230_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000240_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000250_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000260_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id17_id16_0007_frame000270_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id17_id16_0007.mp4
data\processed\faces\fake\id8_id6_0002_frame000000_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000010_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000020_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000030_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000040_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000050_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000060_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000070_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000080_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000090_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000100_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000110_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000120_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000130_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000140_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000150_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000160_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000170_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000180_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000190_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000200_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000210_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000220_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000230_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000240_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000250_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000260_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
data\processed\faces\fake\id8_id6_0002_frame000270_face.jpg,1,data\raw\celeb-df\Celeb-synthesis\id8_id6_0002.mp4
